N,P,K,temperature,humidity,ph,rainfall,label
36.255643220656616,124.46776521615534,196.10614259111105,38.09968754893507,80.89354058407416,7.234587080754732,66.82354193125175,Grapes
39.3604971282964,144.37937179556158,200.5004539026629,24.993666866751795,81.9498950249256,7.043284268143834,65.86307502255258,Grapes
22.8705606953621,73.82976241725149,25.081319180034598,30.556284069585026,47.06879177387395,7.378365681379506,92.22019351807704,Pigeonpeas
98.2863807699082,40.56970199815066,35.76607500428669,24.016695723831067,82.67900650255305,6.768471799137467,182.9720037968584,Rice
31.80939587353556,48.07140313073995,16.763334939245322,29.791041829584,86.11914453480945,6.579468523625004,53.53070986390453,Mungbean
38.23729611116623,138.72244821833863,203.43673353391,25.619426744444446,83.64627288302134,6.805079824766414,72.817608167253,Grapes
8.381303230226903,47.50933727454383,21.98293567037294,28.512041222745378,86.48727896193068,5.801442276719466,50.20653226582501,Mungbean
12.085509786909784,57.31053827556976,22.475360961306095,22.111181315216427,64.12618434161733,6.718036211585739,50.98727387923376,Lentil
21.99141845818472,28.684866990690804,25.7136235778053,28.07872979160783,45.16387088755031,5.059156064777859,93.6069648700938,Mango
7.057454972917557,16.774285246663617,26.0543575803111,35.380432556911245,48.49932753212455,6.120444282056272,91.7773581565498,Mango
81.4371069910709,6.106875022264898,54.95911092254448,24.74805367426294,85.35601226772543,6.350258341970634,51.903265098387706,Watermelon
2.075609279589613,27.196271901659603,33.50187032329897,30.39833820204037,49.05555535086767,6.211710591062468,94.49133424192024,Mango
36.669174251993454,59.59778145233621,46.45656192903327,33.93400702356232,93.03780224858237,6.389002591062703,128.70568934224633,Papaya
116.58344765924257,25.11523818355309,49.836574869134665,28.69641743840276,93.2725638642449,6.305858142884235,28.28671197841531,Muskmelon
98.39127411034704,26.13711690580438,51.08863369512661,27.227597836484914,91.44356329176134,5.662754528283191,28.484205884026327,Muskmelon
110.347934727551,15.600421092402843,47.89517079029016,29.227005785790965,92.60108746748712,5.484991169065631,27.99984620838165,Muskmelon
107.16663104786424,43.51986434263244,18.42167988149148,22.047323524422424,81.57194671164675,7.764298243318188,65.25280315562118,Cotton
96.26212607313188,21.927348866747884,26.214276777374888,23.5727920299223,59.749495810414594,5.331674375590923,185.2776564080936,Coffee
95.6042026836956,54.9305229710433,41.78070986099909,26.282762724042435,81.66134040722916,6.736696442057963,193.72797087228344,Rice
39.34114434831451,20.92078169631369,8.873395709944608,13.030864605423304,94.26727613356792,5.97713437587394,106.04455572950602,Orange
78.85592497223546,43.22883380886847,42.69927595807001,24.03086675914448,73.81101808633859,5.471394833025603,172.44342220010068,Jute
74.74617586046294,47.86445474527138,17.909760739773905,21.871018194200243,59.52167903322881,6.463280741398953,68.43751932406191,Maize
20.13540169561737,23.012757604959784,11.067949095792365,31.809454635199405,89.96304929002038,6.732410427290951,109.59098975682096,Orange
98.7594276712161,27.54538260429986,26.7226373609144,24.43306381897365,51.89730531278993,7.100850231112753,197.0569781782553,Coffee
64.25047202589388,59.99015026312573,43.71099099767954,21.639864790785488,81.9176493856028,5.3419423813076445,226.6761129874956,Rice
32.39371739128296,60.197407770971786,14.735181745782532,29.524898476180628,82.4642258753814,7.261566075485994,55.77333935900105,Mungbean
24.934661575564007,17.108466543814007,41.19937892790137,19.235716545268115,88.53615084331291,5.874026052025356,111.94417518932124,Pomegranate
97.2807050981458,36.44890368394476,45.38273002097606,22.113335080244635,82.1598777863584,7.468525951389346,278.65061792127904,Rice
96.0957874039292,74.7529481964634,45.03659338476172,26.750093782580095,78.53503160399757,5.090455211908916,112.8032003877229,Banana
87.8996008554926,60.29193504541291,19.809977143778443,25.13643556139789,66.8921272270276,6.2767158154095615,76.90784067062485,Maize
37.0053367122532,17.050296972221204,30.33890909342259,27.41798660224373,100.29398678910398,6.4260871269686,157.5986580828847,Coconut
43.882148159274855,60.39877945667342,54.65406376874693,34.453583271123165,90.04361448870792,6.502616570660168,99.87245213219236,Papaya
90.60759091190982,48.58751264670416,21.41061966774728,25.396778964892444,68.65671579735721,5.758723891563146,73.82159778432207,Maize
89.23992804661157,53.154347524978256,44.52391472060613,25.482169189265598,71.4654616834562,7.734433964505942,149.38691166373178,Jute
47.19440596906375,46.30772167219322,52.26822825511074,23.0004974661956,91.61922736589132,6.901334820518615,206.6027492324656,Papaya
87.63565128186575,77.99663422189002,44.49621487669442,28.962723959194484,79.19783537241148,5.9533830166966375,92.17385192581648,Banana
20.930997809578525,62.439916511404085,16.28209162442924,34.42975875321474,53.766108975367295,4.070652234339841,180.61232345284287,Pigeonpeas
16.141265263110483,64.36899902809533,15.354975899094272,18.369506152333816,62.08944094130997,5.62960755682207,50.03225571220322,Lentil
21.976020571745103,22.582894118160493,29.96895195817961,32.50583749497264,47.72667498510072,4.271627624798972,91.41729812677872,Mango
86.52080880894786,75.63439629271568,54.01197881295087,30.21414584926576,79.50451805844479,5.257072089641452,89.89584611897729,Banana
15.340291024909032,30.087756355888786,11.99624604612204,31.55881427160604,94.05928835478376,6.312978584324536,118.76661781154442,Orange
33.50054041561931,64.85290789379007,47.47112346440724,22.755933115022696,94.03859587353304,6.66815413205271,192.04782485661687,Papaya
29.76316666355071,29.49626161341184,26.18097677772324,28.250246855427143,47.9173559929698,4.740746534691489,97.69332649448378,Mango
83.80235278808962,44.40700446400432,20.661365168801627,21.778389400777343,61.81695277179912,6.0882154213947945,107.89063178252364,Maize
19.84639716658692,59.76842911192482,77.53934445287183,18.113930080219237,14.353300392315615,6.853451585170616,90.47735977583557,Chickpea
116.93826567505798,23.977185314747835,52.41881491690623,28.655786169957967,91.76788004248876,5.046354602098736,21.213835088504624,Muskmelon
62.00651034719025,61.03537268487796,40.86300028287865,23.90788335416677,74.61135284059095,7.326359332546438,192.3759436435757,Jute
108.04931641881424,94.25529653959464,47.09940184804231,27.04694952103821,84.18391044996156,5.632404187892307,90.81377858107798,Banana
16.474414822524146,62.9828250754761,16.676605164431358,30.963956801369196,32.12932591442433,5.912465600753601,180.67343564487356,Pigeonpeas
24.940585479947227,70.12670793123465,16.156903389981665,19.98613578069336,19.02259267770039,5.535958558793332,105.93894723070856,Kidneybeans
22.113655531451883,37.31401169061954,19.875821936498312,27.53635216373158,86.29587428982225,6.805067361909609,38.78326362361205,Mungbean
77.2271633517747,52.30049248685236,17.9198668295251,24.03605456378529,65.55253304720812,6.149271518074618,76.09233624268566,Maize
47.46176054868747,62.25207751105017,15.425119519012185,25.262130709676693,66.19003939646315,7.405402955820904,66.00000227849429,Black Gram
48.75799229127751,53.664694559504255,51.23385452992056,25.95044242432805,92.99356618296574,6.545034275972533,97.00043748959924,Papaya
53.42328777365854,76.05563594862281,85.36466807305607,17.280699349819916,16.76410153133691,6.696681113616009,84.14336123722806,Chickpea
31.47557485943173,30.19391041965583,28.851048295915128,26.28552273247602,90.45078048717008,5.472095434282204,179.13385241667245,Coconut
89.60560746326536,52.75491900965807,44.146859268769305,25.55312106610373,71.41713599158962,7.451738247242697,150.57703120563636,Jute
50.166939727964994,68.6088025756042,21.568436906159818,29.725566916037668,60.86693140624524,7.354367933851869,64.15403651719986,Black Gram
120.10680888471852,6.652000904967184,46.33204814264266,24.388375779813437,83.11968275916644,6.963336399577031,54.519749935083546,Watermelon
32.871985924288694,37.99748180259417,31.93715256517245,34.88422983118179,46.04750231601351,6.884712501720792,96.9942285621452,Mango
80.4683209660283,42.24783452700158,15.57428427267227,23.353921088413134,71.64607871727544,5.961861724427219,66.25147606835415,Maize
115.01100724350638,27.32696606047095,47.61508055419377,27.7358030575322,92.99359056681166,6.261308461760176,26.99836833004581,Muskmelon
10.4271503997883,18.21056459505257,42.24496935703193,21.56799278524633,94.07536489676056,5.557684807253721,103.14897577777126,Pomegranate
68.48855714119836,66.7380192116657,52.12935323851637,27.92444668344034,95.28533469855232,7.088470132630299,82.48850357562095,Papaya
5.070470441034919,126.54589582045864,196.42599127663945,12.8130723681393,81.4184998854234,5.481832288906328,66.85645436517258,Grapes
61.12907509879524,48.85674987769283,35.91301248397561,24.45515519315372,83.12660398130453,7.307173381264239,165.7465289864839,Jute
0.5586761397579255,69.74578812467266,21.418175401837768,35.387739367044745,56.15028543371405,4.851630037590558,100.94208406027914,Pigeonpeas
4.167828995951252,24.51421461728787,43.02294939913033,22.09408312337464,88.62967504824185,8.095815989591333,108.57829467454414,Pomegranate
29.17818725694084,20.84983834711425,45.79208483733879,23.338488982069407,92.76164790798072,7.249760738472534,104.9977968471758,Pomegranate
33.19461453348307,129.71361305829564,196.5158395332521,40.95836484510255,81.38517311893142,6.685323912242942,74.41518346150241,Grapes
16.891059935022962,10.518295934468195,31.46617598198837,29.53694330808589,93.4814971769434,5.557174301091829,156.41058668703042,Coconut
10.473970953924418,73.85128521772599,17.047022169831774,21.628104471773533,69.43684060929013,6.613738891222939,46.62404119009224,Lentil
36.789821854917285,18.318224607447917,39.42721154251099,23.65972544585859,94.36851219490438,6.164047492808331,110.70057266524516,Pomegranate
111.16463754368723,72.96172114374222,48.342685802626136,28.537307696327304,77.92215055232553,5.498828077107437,89.88177000823882,Banana
84.69546840958168,51.4785975651823,44.5715252101928,25.694371539436723,80.76528092511771,5.640224034837584,183.78717761429337,Rice
113.56588886834388,79.04773773606256,50.428009556542015,25.924400557288333,82.8667486584461,6.069142131863821,111.52373116907876,Banana
138.326153038309,34.99027802450728,14.566898145795426,24.814956025581328,83.09188110074696,6.235473840186636,86.04028836474171,Cotton
19.11779412553047,45.038011601431705,16.850865193986976,27.75475889364964,83.30676082559184,6.575264361929502,37.14015607923148,Mungbean
37.62508126700376,14.862049080189369,26.904915240185435,34.0185011742033,48.61795542640282,7.600574584144351,92.8175808508505,Mango
119.78200715046285,43.80855341564255,14.934380451333409,21.732375028198074,82.4885607381256,7.276675986695955,60.37203306467426,Cotton
0.884399525184017,18.04185253757961,14.351587165297063,28.922070528440354,92.0758552256223,6.623951859030287,114.71950228041304,Orange
81.09126776169407,29.307950749077797,48.58161989750862,28.43594768460899,92.1563933777317,6.23053519534942,30.47770031574916,Muskmelon
16.92122935078951,135.82984573216132,195.4410128381375,40.95593834529827,81.52250549287501,6.32076472783872,65.55599307972697,Grapes
109.1773780541131,21.04624715340971,54.21507957615343,26.209849652245246,87.57544540655884,6.626722048556076,46.89350469264807,Watermelon
28.697833490059743,66.64032055260331,21.05767035055972,21.70382221232392,63.90923443372612,6.178719665107561,46.34359347694149,Lentil
51.91556420743714,64.40682277225811,19.68609400137401,33.283654313382286,66.68101947100438,6.639909314120891,68.05280381874717,Black Gram
106.49708851382516,14.852176134084656,44.90578407757852,24.296580420603277,83.86575389855938,6.696933502059159,57.63997902531214,Watermelon
20.53175961513632,29.78789896129603,10.309469021250967,29.48770039784177,92.88512603229502,7.549545187546217,100.8387944084606,Orange
35.41647348705889,79.78050339110017,21.51899066083124,33.98464478805962,48.5149913417203,6.959944715442793,100.67661592045,Pigeonpeas
76.94009821926014,47.908423293758105,35.60762336141145,24.96014196853192,84.36310169439537,6.229416693526049,155.40715835951386,Jute
27.044082937961104,65.00982780837148,17.278351767447397,21.080607754264307,22.43601902899613,6.720121796810875,73.70689060036182,Kidneybeans
99.8898004294433,47.79158703081057,16.408575663818876,23.68046134380496,83.22008266044197,7.266815306392803,66.40120980380149,Cotton
110.57213828401392,12.948778019501876,47.78090397033568,30.45734563210682,92.95688485957793,7.210135497761421,20.416602685023136,Muskmelon
37.11301187833563,36.32158633266481,25.838585646808507,33.606907803745635,52.288942444526114,4.540321263762379,94.58307920797978,Mango
23.5797972966604,5.686823814438843,31.656266658649216,28.4306769869156,90.22047179800246,6.8955776695710655,172.68954823318285,Coconut
18.536564412000462,65.7207377192543,24.827000306656068,18.53239577646163,17.31938774441472,5.797490478667396,145.96009618037164,Kidneybeans
114.6054649605952,27.40269383127109,47.96868218537796,27.751786413666416,91.6359846826936,7.121125607627092,26.90739064758886,Muskmelon
30.743005811565883,58.37958052835414,15.304134719144871,28.457294155632678,60.4243103769744,6.028381647254715,45.0855124069408,Lentil
24.821511259962463,22.61830159870473,24.874136011748217,33.46368302504592,46.4663125385767,5.623756049751927,96.17943749021828,Mango
20.810746826723623,39.50992277170302,21.004608436602496,26.950110310606,53.81174792112688,7.769711398200984,61.087029008117646,Mothbeans
74.7430989708361,54.02776863872235,36.08778744793747,26.745659797168223,84.56899135932855,6.101085117578555,257.37363126507984,Rice
1.8285879946170411,55.32277114209456,22.30805704943869,27.22074605799124,58.66380433305389,7.532947878782273,36.28170049915698,Mothbeans
12.716593674114955,60.992610798599166,21.368499934904825,19.52199037705431,62.65049476213173,7.097665822391403,46.97703877772623,Lentil
91.94165423067346,80.87878409988507,51.69170615762637,28.35008597169065,81.6156911617074,6.5335520386859365,93.82698104267372,Banana
15.896384724544502,51.58602789137482,21.035928117701676,30.706230480488077,48.95034741675408,3.5942450556767302,32.4060251245891,Mothbeans
2.598991592050736,63.34441576784392,16.36117951203577,24.608354556598947,61.03774005516105,7.048142059516241,53.2752009518141,Lentil
17.855009523119914,73.63909066984554,17.117825446492063,26.40695490524853,69.11951924728827,7.602562110208557,36.60820210679931,Lentil
70.74460351629368,58.61012462075047,21.68588340034056,25.75052201925501,59.71154069218738,6.205843420557867,86.38216173777036,Maize
77.4122085767997,58.10541088007258,14.909237195426217,25.560054773889973,67.08711794606275,6.51994633836936,62.83119081138162,Maize
58.377782958881525,60.31441460619014,84.75725606650164,18.800801166869583,19.518721818759065,7.749132435377276,93.70573010115992,Chickpea
82.72674573856645,45.225239704233005,21.055799881392968,18.017886358922794,58.16365972547681,4.733936312214548,79.65794057409845,Maize
68.77271943369819,58.10655489892048,38.16713428291,22.6717599126219,82.95910634290766,5.7017162425613765,221.5644059079872,Rice
81.9298622486673,39.79243247637747,45.2597210237635,26.95741056162992,81.63028298303789,6.3538716071802535,180.16226720782691,Jute
6.233521809094166,77.42724735430988,20.69523430705494,25.17351593809111,60.069612792632384,5.4217636168299,49.617911671282535,Lentil
74.3462587456051,35.72581129233824,39.70190100473488,25.480097004447767,79.43433201053344,6.5762625679083895,242.65684468588827,Rice
98.72011088602818,15.640808452514984,26.81123913516513,26.173440016736475,57.03422562200416,7.237560917244728,166.18311774576222,Coffee
55.26860481441032,60.16795856207436,15.284193691421583,32.878228681981874,68.53691685019118,7.338559342601202,64.61695218413827,Black Gram
8.839127601221325,10.742397816482509,10.229835161967314,22.938982549516485,93.769044848369,5.892907345218427,101.57058507606769,Orange
7.494587448524829,21.904894207523864,35.10179669168086,26.498180725020248,95.0414868504795,5.8998638991419945,131.02769951454334,Coconut
36.160618989633086,55.6729580737479,20.50829522335733,25.05427509652964,49.89295852380078,6.921868477160802,31.912277051613103,Mothbeans
107.22916492442474,88.73575015020327,52.80920601854607,29.60507662814164,79.77013221790011,6.104034060151355,112.85299852659531,Banana
55.34573898574797,59.861736928386726,14.607835906812014,32.656003739494466,68.95659498735621,7.282974456725529,64.63808904870895,Black Gram
34.772719497625566,63.91850602735292,77.65423730218093,18.30634631923864,13.5916330477962,7.71684494824497,85.69253742122626,Chickpea
21.630104776252235,37.90646880620272,20.44691960536586,28.04645530502825,81.7295551080899,6.6971818566930725,46.89712105812506,Mungbean
85.73860880866722,8.922273681000906,52.48809204573968,28.39954178026693,92.54075323499109,7.097666939939373,28.597814096270486,Muskmelon
117.12048248154026,39.93538766914341,34.10982673110404,26.305793009797807,58.60517772056403,7.743434503083148,121.15137081892098,Coffee
16.469738570823885,73.61567662229267,18.996735896492407,17.958358674011674,35.871120422592526,4.135814570465761,162.164385606425,Pigeonpeas
32.164076481101475,12.016133142861287,14.33785524986088,30.41894081061773,92.220002459612,6.240492403665132,116.81578811501376,Orange
29.364494385818187,66.76291744453918,21.6183577386786,30.16299787772656,63.95758877070582,7.320305095420254,64.6981430754017,Black Gram
90.27874868917893,38.95468910104015,36.52489565641999,24.53601384032525,81.36891165769723,7.185530277606696,191.16047110551204,Jute
39.69760142744633,36.88153199470317,25.565817426289,34.0401305082867,45.57492316678825,6.802317164069776,98.08571762191004,Mango
25.719305789957687,65.42113972074496,22.701478345715728,33.14946019298917,68.94375412830577,7.031956450251359,69.10111991097635,Black Gram
24.285101127553308,70.96627537700688,25.078755433362453,28.25236483601583,61.525585372682976,7.596282862541116,74.52207355134013,Black Gram
130.0347705918799,59.33260751461981,19.789574153198945,25.167211440268368,81.6383337228939,7.266574359259178,93.84185400905608,Cotton
35.799861276360275,19.322476388837103,31.945124420692885,27.032661829578263,51.11524750216209,5.011743269715115,91.64574620070628,Mango
20.109540602638287,79.64685709443062,76.94708674075923,18.94662422314146,15.731114745060136,6.800855296490699,76.30102535879368,Chickpea
0.5931644961155155,67.98787544723896,22.0993557454167,29.3201578105361,69.31421169601775,5.849890190960535,51.62628801003821,Lentil
79.50382139410515,89.0896178054113,47.47951626889297,26.464324569067024,79.70519043772113,6.588171665106047,107.80358064947082,Banana
8.652110178004168,142.80689205681117,196.6206306820501,24.0725450528574,93.69796048342054,6.376642635990474,118.26437613655112,Apple
66.19336642843167,58.77353791116457,40.32652176939892,20.939367356237227,80.12029392161044,5.332963430623098,213.111675579119,Rice
8.817688919525612,17.03315550715745,32.724970170566934,25.50390353243879,93.016072368146,4.991694514895964,171.11945973225482,Coconut
66.05982991710405,47.31452146447696,37.38832676313138,24.922826909755127,75.11552642757566,6.715293762180743,175.98290216606077,Jute
107.11576243250644,31.127123198344695,31.382017308323142,23.227390850562475,52.4501949803333,6.738383462717192,153.8451644733134,Coffee
102.45571430862223,28.7500092483934,53.33674343264397,24.543628616687965,80.53295794584517,6.909375940866915,55.44159414755013,Watermelon
56.20373977755432,64.61682271410463,44.46062047393961,38.52233698440706,94.2618816159382,6.437947044092215,218.18788530738584,Papaya
97.27665911161397,74.62883586645562,44.92950007473835,26.62830149899921,78.21847294736222,5.918317108718384,113.21485931746626,Banana
26.35141742083548,67.01589484430981,22.189258295439696,18.57042862340067,64.98932640421033,6.490898248506366,51.84888284476506,Lentil
75.99211538003694,48.40885954233049,41.72895861625702,24.882382773303128,84.26640431274468,5.849235303138302,196.2838147802496,Rice
1.2450201940785646,132.81443617392864,199.69762683495009,16.21856773372456,82.64469129277128,6.555852460125013,66.82646910834782,Grapes
35.883687396456054,54.46649924294327,46.16299707853665,42.74979040781204,95.07458699173525,5.626973213986481,213.7277283779821,Papaya
127.591324336171,37.47831653851653,17.937185308803354,25.37333150964318,76.49747472806176,5.919537953880023,91.68914276847084,Cotton
27.20226304073616,130.50188759804314,195.8511267225937,22.74124053200447,95.16148677041254,5.953230316436694,113.62452730192592,Apple
81.8949191960908,35.24475931019576,37.89080157852923,23.349411828641387,87.67704519346233,6.518560934047144,150.58420328504883,Jute
19.574951888894216,8.003284756267018,11.171995670098552,26.01167979252994,94.33763790605023,6.810985682903056,118.23184526678718,Orange
140.19545107072952,44.84807420204002,13.74329562462062,25.67091146478047,80.58746679503983,5.605572320726831,99.22885786974848,Cotton
18.07018143745216,11.83570977619632,7.594337283116816,13.268246376536192,92.38807963925905,5.834016781449695,119.3389576437549,Orange
70.50049492360316,60.395771569984525,21.96911148655549,26.02023400665877,58.985075759764186,5.733126305977698,85.34253063477057,Maize
72.88839888306366,44.55551725399141,36.671530007818994,23.281986177336687,74.10509644417272,6.445474548162561,182.62336575649195,Jute
91.0361623947705,38.00590713730868,35.94557257100982,26.594244040460364,76.29403953082681,6.18750222332843,157.80883666886805,Jute
53.43076807419792,73.34183334246218,76.4956975194445,19.97715718348191,18.860270957812485,6.981830817679539,72.99652016609687,Chickpea
42.698135732909535,67.8110987117509,20.070455516921992,30.0421753470412,66.54177636630344,7.720174044757762,69.0775904685399,Black Gram
28.38731465752186,139.19858436296667,204.9975716680304,23.0652102917478,93.95254193166288,6.446024812499768,116.57497484491938,Apple
83.40406629353333,24.359105934080517,51.75725759959746,23.87856403838972,81.17503817241665,6.127210150822075,43.64872180369543,Watermelon
106.90234736029988,37.69953324546067,28.857059255311235,27.26534677415997,58.10336034223815,6.011840477574172,144.65829641643452,Coffee
113.5272873344927,94.19525676013052,53.24498381883533,26.147455445707077,77.16819384067246,5.990224502508859,118.33921291320613,Banana
27.242174048275437,56.65820427354095,21.031672245091247,18.24443813510649,20.34104307787707,5.500957039771848,95.75128829586733,Kidneybeans
42.69225446222024,61.65312381604152,19.465888894891144,26.15730909740022,61.39229138213576,5.713602194181677,63.16498917174722,Black Gram
25.9389466977458,56.0226722398052,21.662115657375764,22.19797977180817,60.90669669417903,6.403545381241502,52.418099522480986,Lentil
103.86101859390044,26.46045134736181,29.63722376885381,24.83025606292366,62.37044013738005,6.231635950496519,148.28447680368737,Coffee
44.26607516071565,62.476345633458585,14.75918720302604,26.80893767138842,64.20704603466712,6.351884356355955,64.07382703700446,Black Gram
26.864697982622804,121.41999453381904,200.59842186861025,22.633383252127203,89.52389315932054,5.600419353292447,113.49261288702344,Apple
59.29037742895035,63.051226702869,17.46061666939818,30.929183480466317,60.69083144014173,6.15729908818924,66.31630972764769,Black Gram
44.14188040104816,75.73260960008977,21.37021961004196,27.351635582388493,68.25243116860072,7.3367828035305935,68.55311847242731,Black Gram
30.114160275895035,120.9867633502263,196.31305573418652,22.24589390288133,94.26202973025768,6.3970294264659255,123.77335028888308,Apple
52.0339692037695,73.43286061784283,14.67675493633104,29.341272467882348,65.1518055902878,8.002064575668092,72.14566213432714,Black Gram
92.54491123051756,74.51702338737984,44.5629101370364,30.172821087723104,77.35654669738653,6.339689157358555,89.35246149880551,Banana
20.752084776865395,31.40329434667667,31.875132598187545,35.358186013005565,51.84949704992712,5.343380651619255,90.01428323961291,Mango
68.3873031336726,56.99034001485382,42.78591626277718,25.490527199739205,80.87565648382412,5.836248405351337,182.9738953844376,Rice
21.709026063820872,67.01087652222054,22.018082221841755,29.159985587474967,63.521595510495374,7.987994004715502,55.57355926257552,Lentil
39.83348926193435,63.26802729727517,53.73779691402034,22.89383453529005,90.7321246608508,6.173171478502618,207.8209652142257,Papaya
118.86677280727434,19.531348610055534,55.668674830340514,24.53860815423716,83.55685314100494,6.785585266310008,45.82407631327485,Watermelon
75.52173025646776,59.52320063670695,38.762070130352186,20.154133929563887,79.91509439545892,6.26193093284054,207.6894748693634,Rice
100.92538108913853,25.149876197253285,52.07860762759309,28.376942404470096,94.43686823707507,7.22037857484537,22.88047981933648,Muskmelon
21.02412279439717,38.88805871631404,19.33429199206736,27.470790608200257,52.3550340512857,8.039837986345056,60.859880769892975,Mothbeans
67.80650314588681,69.86889284147888,54.47404587611644,31.016719885281702,92.59755237350278,6.938016802556778,54.85574054458878,Papaya
6.056727545130618,17.090044202233937,10.274439821715385,10.79725799452005,90.64140059616103,6.060903910176288,107.26692719763744,Orange
13.71437607429655,18.69595131106601,34.76168175285806,30.229616558793296,47.17683493066226,5.516108697928713,92.14066613838796,Mango
13.659304118960938,18.254062866431024,29.590830011085743,29.870400264107257,52.69710807405839,5.086764654612679,94.78332780372996,Mango
104.4108400004276,74.00208576725628,44.922060041820494,24.80297075690449,82.22821120846204,5.276665298118509,119.42181185134436,Banana
30.729919021576404,58.18750639358872,14.801391403066011,27.330207819061275,85.416236901073,7.36201673166387,52.53862124334304,Mungbean
17.941007928355393,136.86775984869686,196.1243788741193,24.06328831267371,89.8341490084797,5.817514756994763,103.4458753257036,Apple
125.84900614009966,36.40187783628984,20.18788525105585,25.929538486044063,83.39946804837359,6.384495651809453,76.96019788204657,Cotton
37.701049179401,5.362963422536305,25.036265001543224,25.59219277409465,96.98158613799468,6.101376655950111,191.09702506996933,Coconut
4.138703706109038,46.20335676197257,14.208062799542578,30.6895614620376,62.84310709918472,3.422674703740805,63.857962972839125,Mothbeans
76.10268829829637,44.74712564660913,17.13076631216937,19.98320636194429,62.56504849789852,5.326277332928616,64.96098074385499,Maize
23.26137346531668,35.187418036250726,18.18425861015674,25.85778630748749,47.101425662118935,5.062461964516731,36.90015743193894,Mothbeans
65.19211065356167,60.163784530312064,23.120987773292956,24.905424527798072,72.05846613499565,7.105747236861144,108.0516688778296,Maize
40.4762431424741,44.96874255310292,20.703092286635652,29.622264946210123,58.3784774725843,6.802771463771113,38.42511887155214,Mothbeans
26.845381077515466,12.167748781976355,5.495397832997636,13.738064692824931,91.45216053498056,8.208152946034703,111.13363392294936,Orange
11.359310201924984,39.19082712430972,22.559617945417365,30.33719493274217,63.515438713531694,5.8162687857803,50.25796884641061,Mothbeans
58.18285720772192,70.04002431215572,83.57074547207903,17.159228060768708,18.750031287689183,7.831417778976105,82.57653288671749,Chickpea
51.87926336946697,67.79305249252256,77.48494066943171,16.783136830957172,16.53065229347744,6.9027636418449525,85.8088918989317,Chickpea
26.107431108312586,9.621823117173328,32.78977157140785,28.976622850172276,96.98865987166914,6.382545631373058,198.90445228814443,Coconut
42.352112712231445,59.02519215050939,54.34459584296005,39.78115339319429,95.2064469651261,7.827845994629144,148.29640543460008,Papaya
99.27840087416638,41.19738085322725,36.709711365347815,23.717639565659628,81.6146634225833,6.628604604311133,182.54389783925757,Rice
30.847564320307395,70.09960228382108,76.91878445248541,21.489170394932984,13.650003558533028,7.038578785981989,90.71395629823648,Chickpea
14.705407216639832,123.1057464370751,203.9420795429456,22.01450046020715,92.7317465869681,6.37369911665934,115.2457959548108,Apple
39.1415837827463,72.73711461649498,23.78751259698953,25.731813187654744,60.06866676667308,7.854288442809556,69.40196748337091,Black Gram
37.53736440620947,50.30565056260167,23.34577006179079,29.45021158002259,88.7149266314298,6.891406756518111,55.79794244945107,Mungbean
5.100949117219104,65.83286036710682,15.211458545754194,36.21547516803109,30.599025341549,6.29646448817659,160.09719606852133,Pigeonpeas
86.4600262723351,58.81105468483859,34.25303790736111,25.06337947762357,82.93538556690197,6.414788567405326,244.2048597170904,Rice
28.754170176711675,53.91369376613721,15.44944645605038,28.009776082615225,54.69319152744512,8.662238738054539,31.97611856744785,Mothbeans
10.862478455058437,24.28638890505667,26.93275110956301,27.438763122608776,94.55702755577356,5.477341791085445,146.6344478353295,Coconut
91.5193403367858,49.65888363047772,40.2560681663786,21.47712369031415,84.17561166997001,6.378185455160498,229.26573386357103,Rice
32.63176565738407,57.457773111901545,24.01327086340084,35.3430221567401,68.20490850654484,5.1621920700961725,108.88643374538808,Pigeonpeas
133.78917318063534,56.97196747272433,19.543363178863437,22.80816490741969,75.07931695882667,7.812382320960666,83.43225699281042,Cotton
83.62033437779712,57.12893150962891,24.92584334674675,22.5219287010876,67.8150460628203,6.443143902392399,64.42640910957131,Maize
87.74110381127032,38.78792475275729,15.064275335125098,24.88265569156389,66.17412363457022,6.470879506134442,63.84567144294416,Maize
3.730052966636889,20.25757832270979,41.69281223981981,23.734076690641807,94.296526874731,6.939326312959647,105.17382957704552,Pomegranate
15.79419258726648,43.710595356989614,21.76706201992907,29.67320628500693,45.43592770617404,4.993246657668207,40.40417773938294,Mothbeans
1.883189008922887,74.8949555461651,22.412769059487665,23.75751778309968,61.03824071909381,6.723397390648669,53.19929592150464,Lentil
113.45979701467502,54.24701561512374,15.24975010478248,25.735783915251226,81.46384601590671,5.275261600798819,76.15371497400356,Cotton
26.383158021307526,57.64181496599461,23.223289332575582,27.82160046360072,43.84627515987125,6.545188815367032,142.29210578838592,Pigeonpeas
81.90759314616561,41.24207774410709,37.98152039376127,23.06496083054093,84.21947665794126,7.57441392414013,201.0108403014973,Rice
29.3936899275009,69.95990146512828,14.911497281054675,30.713382860571897,64.19663018083982,6.794799474247912,73.61805247308916,Black Gram
83.4605730825701,7.66785872830968,51.123115992390105,26.82631174686803,87.70391079568833,6.920932054217202,55.65601070383271,Watermelon
49.78589909305228,73.0750636224593,17.063213588510823,27.398921892415515,62.77072776791648,6.050072547484235,74.49238393547209,Black Gram
11.771179385822006,141.94648631234674,203.07788582428464,31.5339972557536,81.68650921007401,6.575426130507894,65.10745194446567,Grapes
